Compound	HMDB	Kegg
CPD-13717	<a href='http://www.hmdb.ca/metabolites/HMDB06343'>HMDB06343</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C05699'>C05699</a>
CPD-13004	<a href='http://www.hmdb.ca/metabolites/HMDB61196'>HMDB61196</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C00873'>C00873</a>
CPD-7412		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C15591'>C15591</a>
LACTALD	<a href='http://www.hmdb.ca/metabolites/HMDB03052'>HMDB03052</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C00424'>C00424</a>
CPD-18894		
CPD-17535		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C17699'>C17699</a>
CPD-358	<a href='http://www.hmdb.ca/metabolites/HMDB06458'>HMDB06458</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C00937'>C00937</a>
CPD-9067		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C11242'>C11242</a>
CPD0-1240		
CPD-18892		
BIO-5-AMP	<a href='http://www.hmdb.ca/metabolites/HMDB04220'>HMDB04220</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C05921'>C05921</a>
CPD-13137		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C01895'>C01895</a>
CPD-19922		
CPD-13136		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C06854'>C06854</a>
CPD1F-461		
LEUCOPELARGONIDIN-CMPD	<a href='http://www.hmdb.ca/metabolites/HMDB32322'>HMDB32322</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C03648'>C03648</a>
NONANE-46-DIONE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C02445'>C02445</a>
CPD-7088		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C05909'>C05909</a>
CPD-3191	<a href='http://www.hmdb.ca/metabolites/HMDB01004'>HMDB01004</a>	
UDP-D-XYLOSE	<a href='http://www.hmdb.ca/metabolites/HMDB01018'>HMDB01018</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C00190'>C00190</a>
11-DCE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C14039'>C14039</a>
CPD0-1085		
CPD-13588	<a href='http://www.hmdb.ca/metabolites/HMDB31233'>HMDB31233</a>	
CPD-15384		
CPD-7286	<a href='http://www.hmdb.ca/metabolites/HMDB06280'>HMDB06280</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C15520'>C15520</a>
CPD-24852		
CPD0-1156		
CPD-11918		
BACCATIN-III		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C11900'>C11900</a>
CPD-11920		
CPD-19778		
BIS-GERANYLGERANYLGLYCEROL-PHOSPHATE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C04638'>C04638</a>
CPD0-2703		
CPD-11917		
N-SUCCINYLLL-2-6-DIAMINOPIMELATE	<a href='http://www.hmdb.ca/metabolites/HMDB12267'>HMDB12267</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C04421'>C04421</a>
CPD-19667		
CPD-289	<a href='http://www.hmdb.ca/metabolites/HMDB01164'>HMDB01164</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C04221'>C04221</a>
CPD-15255		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C20642'>C20642</a>
1-CARBOXYGLUTAMIC_ACID	<a href='http://www.hmdb.ca/metabolites/HMDB41900'>HMDB41900</a>	
CPD-19668		
CPD-13386		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C11056'>C11056</a>
CPD-15256		
CPD-7233		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C15512'>C15512</a>
CPD-19669		
CPD0-1059	<a href='http://www.hmdb.ca/metabolites/HMDB61716'>HMDB61716</a>	
CPD-17766		
AMINO-HYDROXYMETHYL-METHYLPYRIMIDINE-PP		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C04752'>C04752</a>
CPD-15250		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C20518'>C20518</a>
CPD-16965		
CPD-18845		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C21434'>C21434</a>
CPD-19608		
CPD-18846		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C21433'>C21433</a>
CPD0-2681		
CPD-18848		
N-HYDROXYL-TRYPTAMINE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C17203'>C17203</a>
CPD-18849		
CPD-22733		
CPD-18862		
CPD-271	<a href='http://www.hmdb.ca/metabolites/HMDB62780'>HMDB62780</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C03027'>C03027</a>
CPD-18858		
--5-oxo-1-2-campholide		
CPD-18860		
CPD-13184		
CPD-18861		
CPD-7084		
CPD-18900		
CPD-9960		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C17953'>C17953</a>
CPD-18905		
ALPHA-METHYLDOPAMINE	<a href='http://www.hmdb.ca/metabolites/HMDB60807'>HMDB60807</a>	
CPD-16893		
CHLOROPHYLL-A	<a href='http://www.hmdb.ca/metabolites/HMDB38578'>HMDB38578</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C05306'>C05306</a>
CPD-18960		
CPD-19540		
CPD-23000		
CPD-18951		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C14517'>C14517</a>
CPD0-2556	<a href='http://www.hmdb.ca/metabolites/HMDB14743'>HMDB14743</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?D00129'>D00129</a>
CPD-10334		
CPD-18948	<a href='http://www.hmdb.ca/metabolites/HMDB31766'>HMDB31766</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C10928'>C10928</a>
CPDQT-343		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C17246'>C17246</a>
N-ACETYLPHENYLETHYLAMINE	<a href='http://www.hmdb.ca/metabolites/HMDB03072'>HMDB03072</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C06746'>C06746</a>
CPD-18943		
3-METHYLTHIOPROPANALDOXIME		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C17241'>C17241</a>
CPD-22547		
CPD-19994		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?D08584'>D08584</a>
CPDQT-350		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C17251'>C17251</a>
CPD-24779		
CPD-18954		
CPDQT-262		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C17253'>C17253</a>
CPD-13068		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C19705'>C19705</a>
CPD-18949		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C10953'>C10953</a>
CPDQT-405		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C17249'>C17249</a>
CPD-7023	<a href='http://www.hmdb.ca/metabolites/HMDB15146'>HMDB15146</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C07205'>C07205</a>
CPD-18945	<a href='http://www.hmdb.ca/metabolites/HMDB32855'>HMDB32855</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C21712'>C21712</a>
CPDQT-341		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C17245'>C17245</a>
CPD-984		
CPD-18955		
ACTINOMYCINIC-MONOLACTONE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C03597'>C03597</a>
ISOORIENTIN		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C01821'>C01821</a>
CPD-18950		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C10925'>C10925</a>
CPD-16729	<a href='http://www.hmdb.ca/metabolites/HMDB02015'>HMDB02015</a>	
ISOVITEXIN		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C01714'>C01714</a>
CPD-18946	<a href='http://www.hmdb.ca/metabolites/HMDB32782'>HMDB32782</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C11001'>C11001</a>
CPD-19448		
CPD-21643		
CPD-18941		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C10931'>C10931</a>
CPD-24665		
CPD-15087		
CPD0-2477		
CPD-21539		
CPD-23010		
N-34-DICHLOROPHENYLMALONATE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C04205'>C04205</a>
CPD-20641		
CPD-24666		
CPD-22382		
CPD-24662		
CPD-19095		
CPD-24402		
CPD-22219		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C12271'>C12271</a>
CPD-590		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C05906'>C05906</a>
CPD-12839		
CPD-24667		
CPD-6976		
CPD-24664		
CPD-9676		
CPD-22243	<a href='http://www.hmdb.ca/metabolites/HMDB0013631'>HMDB0013631</a>	
ADENOSYLCOBINAMIDE-P	<a href='http://www.hmdb.ca/metabolites/HMDB12184'>HMDB12184</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C06509'>C06509</a>
8-SELENO-OCTANOATE		
CPD6666-1	<a href='http://www.hmdb.ca/metabolites/HMDB02117'>HMDB02117</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C19670'>C19670</a>
CYANIDIN-3-O-RHAMNOSYLGLUCOSIDE		
CPD-16552		
CPD-18871		
CPD-19428		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C12193'>C12193</a>
CPD-18872		
CPD0-2363		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C19975'>C19975</a>
CPD-18873		
METHYL-ACETATE	<a href='http://www.hmdb.ca/metabolites/HMDB31523'>HMDB31523</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C17530'>C17530</a>
CPD-11639		
CPD-18870		
CPD-22265		
CPD-20847		
CPD-8837		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C09693'>C09693</a>
CPD-2421		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C02390'>C02390</a>
CPD-20846		
CPD-14603	<a href='http://www.hmdb.ca/metabolites/HMDB14826'>HMDB14826</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C07908'>C07908</a>
CPD-12684		
CPD-6945		
CPD-20827		
CPD-6443	<a href='http://www.hmdb.ca/metabolites/HMDB14814'>HMDB14814</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?D01138'>D01138</a>
CPD-8516		
CPD-9630		
CPD-20855		
CPD-12262		
CPD-7876	<a href='http://www.hmdb.ca/metabolites/HMDB33177'>HMDB33177</a>	
7-ALPHA27-DIHYDROXYCHOLESTEROL	<a href='http://www.hmdb.ca/metabolites/HMDB06281'>HMDB06281</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C06341'>C06341</a>
CPD-20839		
CPD-19960		
CPD-8517		
CPD-162		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C02927'>C02927</a>
CPD-20828		
CPD-19956		
CPD-7877		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C08392'>C08392</a>
CPD-19387		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C05346'>C05346</a>
ADENOSYLCOBALAMIN-5-P		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C21153'>C21153</a>
CPD0-2591		
CPD-7868		
CPD0-2284		
CPD-20856		
CPD-9840		
CPD-8512	<a href='http://www.hmdb.ca/metabolites/HMDB41478'>HMDB41478</a>	
LIPOL-AMP		
CPD-20852		
CPD-14604		
CPD-7872	<a href='http://www.hmdb.ca/metabolites/HMDB34380'>HMDB34380</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C08387'>C08387</a>
CPD-20833		
CPD-14529	<a href='http://www.hmdb.ca/metabolites/HMDB33945'>HMDB33945</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C12303'>C12303</a>
CPD-22084		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C07253'>C07253</a>
CPD-13940		
CPD-21395		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C10671'>C10671</a>
CPD-23999		
CPD-20854		
CPD-19958		
CPD-12574	<a href='http://www.hmdb.ca/metabolites/HMDB13136'>HMDB13136</a>	
CPD-20836		
SULOCHRIN		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C00495'>C00495</a>
CPD-6761		
SIROHYDROCHLORIN		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C05778'>C05778</a>
CPD-19532		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C09241'>C09241</a>
CPD-9543	<a href='http://www.hmdb.ca/metabolites/HMDB37270'>HMDB37270</a>	
6-CARBOXYHEX-2-ENOYL-COA		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C06723'>C06723</a>
CPD-9841		
TRANS-2-HEXENOL	<a href='http://www.hmdb.ca/metabolites/HMDB30952'>HMDB30952</a>	
CPDQT-285		
CPD-15943		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C12003'>C12003</a>
CPD-14605	<a href='http://www.hmdb.ca/metabolites/HMDB60650'>HMDB60650</a>	
CPD-17810		
CPDQT-419		
CPD-19274		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C06628'>C06628</a>
CPD-7973	<a href='http://www.hmdb.ca/metabolites/HMDB39078'>HMDB39078</a>	
CPD-13614	<a href='http://www.hmdb.ca/metabolites/HMDB33854'>HMDB33854</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C21402'>C21402</a>
CPDQT-416		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C17248'>C17248</a>
CPD0-2202		
CPD-14602	<a href='http://www.hmdb.ca/metabolites/HMDB60491'>HMDB60491</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C20383'>C20383</a>
CPD-17811		
CPDQT-417		
L-DI-GMP		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C18076'>C18076</a>
CPD-23541		
CPD-17807		
3-METHYLTHIOPROPYL-DESULFO-GLUCOSINOLATE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C17244'>C17244</a>
CPD-21920		
CPD-19959		
CPD-23491		
CPDQT-418		
CPD-23671		
CPD-19955		
CPD-17809		
CPD-12469		
CPD0-2590		
CIS-3-HEXENOL	<a href='http://www.hmdb.ca/metabolites/HMDB30003'>HMDB30003</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C08492'>C08492</a>
CPD-656	<a href='http://www.hmdb.ca/metabolites/HMDB00805'>HMDB00805</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C02237'>C02237</a>
CPD-6994	<a href='http://www.hmdb.ca/metabolites/HMDB05810'>HMDB05810</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C05631'>C05631</a>
CPD-15782	<a href='http://www.hmdb.ca/metabolites/HMDB30062'>HMDB30062</a>	
CPD-8130		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C02814'>C02814</a>
CPD-20342		
CPD-9445		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C18051'>C18051</a>
CPD-13395	<a href='http://www.hmdb.ca/metabolites/HMDB28836'>HMDB28836</a>	
5-OXOHEXANOATE	<a href='http://www.hmdb.ca/metabolites/HMDB61881'>HMDB61881</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C02129'>C02129</a>
CPD-12312	<a href='http://www.hmdb.ca/metabolites/HMDB00759'>HMDB00759</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C02155'>C02155</a>
CPD-15894		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C20986'>C20986</a>
CPD-20347		
CPD-19178		
CPD-20343		
CPD0-2129		
CPD-13406	<a href='http://www.hmdb.ca/metabolites/HMDB28837'>HMDB28837</a>	
ISOSCOPARIN		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C05990'>C05990</a>
CPD-13393		
CPD-11632		
CPD-21807		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C22080'>C22080</a>
CPD-3569	<a href='http://www.hmdb.ca/metabolites/HMDB28840'>HMDB28840</a>	
CPD-11640		
CPD-23577		
CPD-20345		
NIACINAMIDE	<a href='http://www.hmdb.ca/metabolites/HMDB01406'>HMDB01406</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C00153'>C00153</a>
CPD-12277		
CPD-20341		
CPD-63		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C01533'>C01533</a>
CPD-13394	<a href='http://www.hmdb.ca/metabolites/HMDB28839'>HMDB28839</a>	
CPD-11624		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C19782'>C19782</a>
CPD-9403		
CPD-10814	<a href='http://www.hmdb.ca/metabolites/HMDB00721'>HMDB00721</a>	
CPD-11625		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C19778'>C19778</a>
5-CHLOROFORMYCIN		
GLYCYLGLYCINE	<a href='http://www.hmdb.ca/metabolites/HMDB11733'>HMDB11733</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C02037'>C02037</a>
CPD-20555		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C18205'>C18205</a>
CPD-15586		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C20589'>C20589</a>
CPD-20346		
CPD-20597		
CPD-19043		
CPD-20350		
CPD-20591		
CPD0-2072		
CPD-18228		
CPD-20584		
IMIDAZOLE-PROPIONATE		
CPD-13401		
CPD-20561		
CPD-21743		
ALA-GLY	<a href='http://www.hmdb.ca/metabolites/HMDB06899'>HMDB06899</a>	
CPD-20556		
CPD-23476		
CPD0-1445		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C20958'>C20958</a>
CPD-20598		
CPD-12182		
CPD-13403		
CPD-20595		
CPD-6061	<a href='http://www.hmdb.ca/metabolites/HMDB60394'>HMDB60394</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C04242'>C04242</a>
CPD-13397		
CPD-20585		
CPD-9357		
CPD0-1944		
CPD-20562		
4812-TRIMETHYLTRIDECANOYL-COA	<a href='http://www.hmdb.ca/metabolites/HMDB60167'>HMDB60167</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C07296'>C07296</a>
CPD-20349		
CPD-20559		
CPD-13404		
CPD-20596		
CPD-13398	<a href='http://www.hmdb.ca/metabolites/HMDB28691'>HMDB28691</a>	
CPD-20587		
CPD0-2190		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C20957'>C20957</a>
CPD-20563		
CPD-7073		
CPD-20560		
CPD-24834	<a href='http://www.hmdb.ca/metabolites/HMDB0000246'>HMDB0000246</a>	
NARINGENIN-7-O-BETA-D-GLUCOSIDE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C09099'>C09099</a>
1-ALKYL-SN-GLYCEROL		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C02773'>C02773</a>
CPD-7260	<a href='http://www.hmdb.ca/metabolites/HMDB30864'>HMDB30864</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C12626'>C12626</a>
CPD-23030		
CPD-5521	<a href='http://www.hmdb.ca/metabolites/HMDB37538'>HMDB37538</a>	
CPD1F-420		
CPD-7174		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C08998'>C08998</a>
CPD-8067		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C12634'>C12634</a>
CPD-7171		
CPD-14849		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C12667'>C12667</a>
CPD-10417		
CPD-7166		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C20406'>C20406</a>
CPD-10415		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C15830'>C15830</a>
CPD-7175		
CPD-10416		
CPD-7172	<a href='http://www.hmdb.ca/metabolites/HMDB14613'>HMDB14613</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C06972'>C06972</a>
CPD-7169		
CPD-22275		
CPD-7173		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C07578'>C07578</a>
CPD-13733		
CPD-7170		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C10784'>C10784</a>
CPD-13734		
CPD-23429		
CPD-23430		
CPD-17063		
CPD-21248		
CPD-22274		
CPD-12901	<a href='http://www.hmdb.ca/metabolites/HMDB31846'>HMDB31846</a>	
CPD-17067		
CPD-20464		
CPD-22272		
CPD-21189		
CPD-22273		
CPD-12898		
PROTOHEME		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C00032'>C00032</a>
CPD-11675		
CPD1P3V-2		
CPD-17059		
CPD-17066		
CPD-4570		
CPD-3424	<a href='http://www.hmdb.ca/metabolites/HMDB33991'>HMDB33991</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C10216'>C10216</a>
ONONIN	<a href='http://www.hmdb.ca/metabolites/HMDB33987'>HMDB33987</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C10509'>C10509</a>
CPD-14848		
1236-TETRAKIS-O-GALLOYL-BETA-D-GLUCOS	<a href='http://www.hmdb.ca/metabolites/HMDB39188'>HMDB39188</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C04516'>C04516</a>
CPD-4566		
1-O-GALLOYL-BETA-D-GLUCOSE	<a href='http://www.hmdb.ca/metabolites/HMDB38728'>HMDB38728</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C01158'>C01158</a>
CPD-3421	<a href='http://www.hmdb.ca/metabolites/HMDB33988'>HMDB33988</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C09126'>C09126</a>
CPD-8947	<a href='http://www.hmdb.ca/metabolites/HMDB39182'>HMDB39182</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C04360'>C04360</a>
CPD-14760	<a href='http://www.hmdb.ca/metabolites/HMDB32916'>HMDB32916</a>	
1-O6-O-DIGALLOYL-BETA-D-GLUCOSE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C04101'>C04101</a>
CPD-14757	<a href='http://www.hmdb.ca/metabolites/HMDB34448'>HMDB34448</a>	
12346-PENTAKIS-O-GALLOYL-BETA-D-GLUC		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C04576'>C04576</a>
CPD-22802		
CPD-22805		
CPD-22318		
CPD-9207		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C16833'>C16833</a>
CPD0-1129		
CPD-8921		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C21954'>C21954</a>
CPD-22801		
CPD-16748		
CPD-10366		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C15713'>C15713</a>
CPD-24411		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C18166'>C18166</a>
CPD-10388		
CPD-17609		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?D04107'>D04107</a>
CPD-14042		
CPD-16684		
NARINGENIN-CMPD	<a href='http://www.hmdb.ca/metabolites/HMDB02670'>HMDB02670</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C00509'>C00509</a>
CPD-20992		
CPD-10371		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C15697'>C15697</a>
CPD-17599		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C21183'>C21183</a>
CPD-10370		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C15698'>C15698</a>
CPD-14840		
CPD-12655		
CPD-8961		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C10730'>C10730</a>
CPD-15077		
CPD-20976		
CPD-15078		
CPD-17595		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C10557'>C10557</a>
CPD-19838		
CPD-14837		
CPD-19835		
CPD-19802		
CPD-19836		
CPD-17592		
CPD-19837		
CPD-13464		
CPD-19834		
CPD-8922	<a href='http://www.hmdb.ca/metabolites/HMDB34256'>HMDB34256</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C10882'>C10882</a>
RIBOFLAVIN	<a href='http://www.hmdb.ca/metabolites/HMDB00244'>HMDB00244</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C00255'>C00255</a>
CPD-16749		
CPD-22773		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C15737'>C15737</a>
CPD-8911		
CPD-22770		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C15734'>C15734</a>
CPD-18755		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C21184'>C21184</a>
CPD-22785		
CPD-16746		
CPD-22771		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C15736'>C15736</a>
CPD-21982		
CPD-22796		
CPD-17600	<a href='http://www.hmdb.ca/metabolites/HMDB30087'>HMDB30087</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C10545'>C10545</a>
CPD-22772		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C15735'>C15735</a>
CPD-14841		
NADPH	<a href='http://www.hmdb.ca/metabolites/HMDB00221'>HMDB00221</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C00005'>C00005</a>
CPD-16763		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C10078'>C10078</a>
CPD-20990		
NADH	<a href='http://www.hmdb.ca/metabolites/HMDB01487'>HMDB01487</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C00004'>C00004</a>
CPD-20844		
CPD-17597		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C21191'>C21191</a>
3Z-PHYCOCYANOBILIN		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C05786'>C05786</a>
CPD-14838		
CPD-17222		
CPD-19803		
CPD-17223		
CPD-17593		
3Z-PHYCOERYTHROBILIN		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C05912'>C05912</a>
CPD-13465		
CPD-17225		
CPD-8927	<a href='http://www.hmdb.ca/metabolites/HMDB33270'>HMDB33270</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C10883'>C10883</a>
CPD-17226		
CPD-19800		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C21801'>C21801</a>
CPD-16754	<a href='http://www.hmdb.ca/metabolites/HMDB14911'>HMDB14911</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C01576'>C01576</a>
CPD-13455		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C10636'>C10636</a>
CPD-679		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C06319'>C06319</a>
CPD-8912	<a href='http://www.hmdb.ca/metabolites/HMDB35698'>HMDB35698</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C10682'>C10682</a>
CPD-651		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C06407'>C06407</a>
CPD-16747		
CPD-14845		
CPD-24410		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C18165'>C18165</a>
CPD-686		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C06408'>C06408</a>
CPD-17601		
CPD-662		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C06416'>C06416</a>
CPD-16683		
CPD-642		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C05772'>C05772</a>
CPD-20991		
CPD-9038		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C15527'>C15527</a>
CPD-17598		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C10627'>C10627</a>
CPD-675		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C06320'>C06320</a>
